Ref_Date,GEO,NAICS,TYPEBU,DEV,Vector,Coordinate,Value
2003,Saskatchewan,Contract drilling (except oil and gas),Innovative business units,Developer is mainly the business unit or the firm they are part of,v32373215,9.18.2.1,x
2003,Saskatchewan,Contract drilling (except oil and gas),Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32373216,9.18.2.2,x
2003,Saskatchewan,Contract drilling (except oil and gas),Innovative business units,Developer is mainly other firm(s) or organization(s),v32373217,9.18.2.3,x
2003,Saskatchewan,Contract drilling (except oil and gas),Product innovative business units,Developer is mainly the business unit or the firm they are part of,v32373218,9.18.3.1,x
2003,Saskatchewan,Contract drilling (except oil and gas),Product innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32373219,9.18.3.2,x
2003,Saskatchewan,Contract drilling (except oil and gas),Product innovative business units,Developer is mainly other firm(s) or organization(s),v32373220,9.18.3.3,x
2003,Saskatchewan,Other support activities for mining,All business units,Developer is mainly the business unit or the firm they are part of,v32373221,9.19.1.1,x
2003,Saskatchewan,Other support activities for mining,All business units,Developer is the business unit in co-operation with other firms or organizations,v32373222,9.19.1.2,x
2003,Saskatchewan,Other support activities for mining,All business units,Developer is mainly other firm(s) or organization(s),v32373223,9.19.1.3,x
2003,Saskatchewan,"Other machinery, equipment and supplies wholesaler-distributors",All business units,Developer is mainly the business unit or the firm they are part of,v32373224,9.20.1.1,14.3
2003,Saskatchewan,"Other machinery, equipment and supplies wholesaler-distributors",All business units,Developer is the business unit in co-operation with other firms or organizations,v32373225,9.20.1.2,14.3
2003,Saskatchewan,"Other machinery, equipment and supplies wholesaler-distributors",All business units,Developer is mainly other firm(s) or organization(s),v32373226,9.20.1.3,42.9
2003,Saskatchewan,"Other machinery, equipment and supplies wholesaler-distributors",Innovative business units,Developer is mainly the business unit or the firm they are part of,v32373227,9.20.2.1,x
2003,Saskatchewan,"Other machinery, equipment and supplies wholesaler-distributors",Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32373228,9.20.2.2,x
2003,Saskatchewan,"Other machinery, equipment and supplies wholesaler-distributors",Innovative business units,Developer is mainly other firm(s) or organization(s),v32373229,9.20.2.3,x
2003,Saskatchewan,"Other machinery, equipment and supplies wholesaler-distributors",Product innovative business units,Developer is mainly the business unit or the firm they are part of,v32373230,9.20.3.1,x
2003,Saskatchewan,"Other machinery, equipment and supplies wholesaler-distributors",Product innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32373231,9.20.3.2,x
2003,Saskatchewan,"Other machinery, equipment and supplies wholesaler-distributors",Product innovative business units,Developer is mainly other firm(s) or organization(s),v32373232,9.20.3.3,x
2003,Saskatchewan,Air transportation,All business units,Developer is mainly the business unit or the firm they are part of,v32373233,9.21.1.1,x
2003,Saskatchewan,Air transportation,All business units,Developer is the business unit in co-operation with other firms or organizations,v32373234,9.21.1.2,x
2003,Saskatchewan,Air transportation,All business units,Developer is mainly other firm(s) or organization(s),v32373235,9.21.1.3,x
2003,Saskatchewan,Rail transportation ,All business units,Developer is mainly the business unit or the firm they are part of,v32373236,9.22.1.1,x
2003,Saskatchewan,Rail transportation ,All business units,Developer is the business unit in co-operation with other firms or organizations,v32373237,9.22.1.2,x
2003,Saskatchewan,Rail transportation ,All business units,Developer is mainly other firm(s) or organization(s),v32373238,9.22.1.3,x
2003,Saskatchewan,Rail transportation ,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32373239,9.22.2.1,x
2003,Saskatchewan,Rail transportation ,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32373240,9.22.2.2,x
2003,Saskatchewan,Rail transportation ,Innovative business units,Developer is mainly other firm(s) or organization(s),v32373241,9.22.2.3,x
2003,Saskatchewan,Truck transportation ,All business units,Developer is mainly the business unit or the firm they are part of,v32373242,9.24.1.1,x
2003,Saskatchewan,Truck transportation ,All business units,Developer is the business unit in co-operation with other firms or organizations,v32373243,9.24.1.2,x
2003,Saskatchewan,Truck transportation ,All business units,Developer is mainly other firm(s) or organization(s),v32373244,9.24.1.3,x
2003,Saskatchewan,Truck transportation ,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32373245,9.24.2.1,x
2003,Saskatchewan,Truck transportation ,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32373246,9.24.2.2,x
2003,Saskatchewan,Truck transportation ,Innovative business units,Developer is mainly other firm(s) or organization(s),v32373247,9.24.2.3,x
2003,Saskatchewan,Interurban and rural bus transportation ,All business units,Developer is mainly the business unit or the firm they are part of,v32373248,9.25.1.1,x
2003,Saskatchewan,Interurban and rural bus transportation ,All business units,Developer is the business unit in co-operation with other firms or organizations,v32373249,9.25.1.2,x
2003,Saskatchewan,Interurban and rural bus transportation ,All business units,Developer is mainly other firm(s) or organization(s),v32373250,9.25.1.3,x
2003,Saskatchewan,Interurban and rural bus transportation ,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32373251,9.25.2.1,x
2003,Saskatchewan,Interurban and rural bus transportation ,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32373252,9.25.2.2,x
2003,Saskatchewan,Interurban and rural bus transportation ,Innovative business units,Developer is mainly other firm(s) or organization(s),v32373253,9.25.2.3,x
2003,Saskatchewan,Interurban and rural bus transportation ,Product innovative business units,Developer is mainly the business unit or the firm they are part of,v32373254,9.25.3.1,x
2003,Saskatchewan,Interurban and rural bus transportation ,Product innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32373255,9.25.3.2,x
2003,Saskatchewan,Interurban and rural bus transportation ,Product innovative business units,Developer is mainly other firm(s) or organization(s),v32373256,9.25.3.3,x
2003,Saskatchewan,Airport operations ,All business units,Developer is mainly the business unit or the firm they are part of,v32373257,9.26.1.1,x
2003,Saskatchewan,Airport operations ,All business units,Developer is the business unit in co-operation with other firms or organizations,v32373258,9.26.1.2,x
2003,Saskatchewan,Airport operations ,All business units,Developer is mainly other firm(s) or organization(s),v32373259,9.26.1.3,x
2003,Saskatchewan,Airport operations ,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32373260,9.26.2.1,x
2003,Saskatchewan,Airport operations ,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32373261,9.26.2.2,x
2003,Saskatchewan,Airport operations ,Innovative business units,Developer is mainly other firm(s) or organization(s),v32373262,9.26.2.3,x
2003,Saskatchewan,Engineering services ,All business units,Developer is mainly the business unit or the firm they are part of,v32373263,9.28.1.1,23.1
2003,Saskatchewan,Engineering services ,All business units,Developer is the business unit in co-operation with other firms or organizations,v32373264,9.28.1.2,7.7
2003,Saskatchewan,Engineering services ,All business units,Developer is mainly other firm(s) or organization(s),v32373265,9.28.1.3,3.8
2003,Saskatchewan,Engineering services ,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32373266,9.28.2.1,42.9
2003,Saskatchewan,Engineering services ,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32373267,9.28.2.2,14.3
2003,Saskatchewan,Engineering services ,Innovative business units,Developer is mainly other firm(s) or organization(s),v32373268,9.28.2.3,7.1
2003,Saskatchewan,Engineering services ,Product innovative business units,Developer is mainly the business unit or the firm they are part of,v32373269,9.28.3.1,66.7
2003,Saskatchewan,Engineering services ,Product innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32373270,9.28.3.2,22.2
2003,Saskatchewan,Engineering services ,Product innovative business units,Developer is mainly other firm(s) or organization(s),v32373271,9.28.3.3,11.1
2003,Saskatchewan,Surveying and mapping (except geophysical) services ,All business units,Developer is mainly the business unit or the firm they are part of,v32373272,9.30.1.1,x
2003,Saskatchewan,Surveying and mapping (except geophysical) services ,All business units,Developer is the business unit in co-operation with other firms or organizations,v32373273,9.30.1.2,x
2003,Saskatchewan,Surveying and mapping (except geophysical) services ,All business units,Developer is mainly other firm(s) or organization(s),v32373274,9.30.1.3,x
2003,Saskatchewan,Surveying and mapping (except geophysical) services ,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32373275,9.30.2.1,x
2003,Saskatchewan,Surveying and mapping (except geophysical) services ,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32373276,9.30.2.2,x
2003,Saskatchewan,Surveying and mapping (except geophysical) services ,Innovative business units,Developer is mainly other firm(s) or organization(s),v32373277,9.30.2.3,x
2003,Saskatchewan,Testing laboratories ,All business units,Developer is mainly the business unit or the firm they are part of,v32373278,9.31.1.1,x
2003,Saskatchewan,Testing laboratories ,All business units,Developer is the business unit in co-operation with other firms or organizations,v32373279,9.31.1.2,x
2003,Saskatchewan,Testing laboratories ,All business units,Developer is mainly other firm(s) or organization(s),v32373280,9.31.1.3,x
2003,Saskatchewan,Testing laboratories ,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32373281,9.31.2.1,x
2003,Saskatchewan,Testing laboratories ,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32373282,9.31.2.2,x
2003,Saskatchewan,Testing laboratories ,Innovative business units,Developer is mainly other firm(s) or organization(s),v32373283,9.31.2.3,x
2003,Saskatchewan,"Management, scientific and technical consulting services",All business units,Developer is mainly the business unit or the firm they are part of,v32373284,9.33.1.1,0.0
2003,Saskatchewan,"Management, scientific and technical consulting services",All business units,Developer is the business unit in co-operation with other firms or organizations,v32373285,9.33.1.2,0.0
2003,Saskatchewan,"Management, scientific and technical consulting services",All business units,Developer is mainly other firm(s) or organization(s),v32373286,9.33.1.3,11.9
2003,Saskatchewan,"Management, scientific and technical consulting services",Innovative business units,Developer is mainly the business unit or the firm they are part of,v32373287,9.33.2.1,x
2003,Saskatchewan,"Management, scientific and technical consulting services",Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32373288,9.33.2.2,x
2003,Saskatchewan,"Management, scientific and technical consulting services",Innovative business units,Developer is mainly other firm(s) or organization(s),v32373289,9.33.2.3,x
2003,Saskatchewan,"Management, scientific and technical consulting services",Product innovative business units,Developer is mainly the business unit or the firm they are part of,v32373290,9.33.3.1,x
2003,Saskatchewan,"Management, scientific and technical consulting services",Product innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32373291,9.33.3.2,x
2003,Saskatchewan,"Management, scientific and technical consulting services",Product innovative business units,Developer is mainly other firm(s) or organization(s),v32373292,9.33.3.3,x
2003,Saskatchewan,Management consulting services,All business units,Developer is mainly the business unit or the firm they are part of,v32373293,9.34.1.1,0.0
2003,Saskatchewan,Management consulting services,All business units,Developer is the business unit in co-operation with other firms or organizations,v32373294,9.34.1.2,0.0
2003,Saskatchewan,Management consulting services,All business units,Developer is mainly other firm(s) or organization(s),v32373295,9.34.1.3,0.0
2003,Saskatchewan,Management consulting services,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32373296,9.34.2.1,x
2003,Saskatchewan,Management consulting services,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32373297,9.34.2.2,x
2003,Saskatchewan,Management consulting services,Innovative business units,Developer is mainly other firm(s) or organization(s),v32373298,9.34.2.3,x
2003,Saskatchewan,Other scientific and technical consulting services,All business units,Developer is mainly the business unit or the firm they are part of,v32373299,9.36.1.1,x
2003,Saskatchewan,Other scientific and technical consulting services,All business units,Developer is the business unit in co-operation with other firms or organizations,v32373300,9.36.1.2,x
2003,Saskatchewan,Other scientific and technical consulting services,All business units,Developer is mainly other firm(s) or organization(s),v32373301,9.36.1.3,x
2003,Saskatchewan,Other scientific and technical consulting services,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32373302,9.36.2.1,x
2003,Saskatchewan,Other scientific and technical consulting services,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32373303,9.36.2.2,x
2003,Saskatchewan,Other scientific and technical consulting services,Innovative business units,Developer is mainly other firm(s) or organization(s),v32373304,9.36.2.3,x
2003,Saskatchewan,Other scientific and technical consulting services,Product innovative business units,Developer is mainly the business unit or the firm they are part of,v32373305,9.36.3.1,x
2003,Saskatchewan,Other scientific and technical consulting services,Product innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32373306,9.36.3.2,x
2003,Saskatchewan,Other scientific and technical consulting services,Product innovative business units,Developer is mainly other firm(s) or organization(s),v32373307,9.36.3.3,x
2003,Saskatchewan,Scientific research and development services,All business units,Developer is mainly the business unit or the firm they are part of,v32373308,9.37.1.1,19.8
2003,Saskatchewan,Scientific research and development services,All business units,Developer is the business unit in co-operation with other firms or organizations,v32373309,9.37.1.2,35.2
2003,Saskatchewan,Scientific research and development services,All business units,Developer is mainly other firm(s) or organization(s),v32373310,9.37.1.3,0.0
2003,Saskatchewan,Scientific research and development services,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32373311,9.37.2.1,x
2003,Saskatchewan,Scientific research and development services,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32373312,9.37.2.2,x
2003,Saskatchewan,Scientific research and development services,Innovative business units,Developer is mainly other firm(s) or organization(s),v32373313,9.37.2.3,x
2003,Saskatchewan,Scientific research and development services,Product innovative business units,Developer is mainly the business unit or the firm they are part of,v32373314,9.37.3.1,x
2003,Saskatchewan,Scientific research and development services,Product innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32373315,9.37.3.2,x
2003,Saskatchewan,Scientific research and development services,Product innovative business units,Developer is mainly other firm(s) or organization(s),v32373316,9.37.3.3,x
2003,Saskatchewan,"Research and development in the physical, engineering and life sciences",All business units,Developer is mainly the business unit or the firm they are part of,v32373317,9.38.1.1,28.6
2003,Saskatchewan,"Research and development in the physical, engineering and life sciences",All business units,Developer is the business unit in co-operation with other firms or organizations,v32373318,9.38.1.2,28.6
2003,Saskatchewan,"Research and development in the physical, engineering and life sciences",All business units,Developer is mainly other firm(s) or organization(s),v32373319,9.38.1.3,0.0
2003,Saskatchewan,"Research and development in the physical, engineering and life sciences",Innovative business units,Developer is mainly the business unit or the firm they are part of,v32373320,9.38.2.1,x
2003,Saskatchewan,"Research and development in the physical, engineering and life sciences",Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32373321,9.38.2.2,x
2003,Saskatchewan,"Research and development in the physical, engineering and life sciences",Innovative business units,Developer is mainly other firm(s) or organization(s),v32373322,9.38.2.3,x
2003,Saskatchewan,"Research and development in the physical, engineering and life sciences",Product innovative business units,Developer is mainly the business unit or the firm they are part of,v32373323,9.38.3.1,x
2003,Saskatchewan,"Research and development in the physical, engineering and life sciences",Product innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32373324,9.38.3.2,x
2003,Saskatchewan,"Research and development in the physical, engineering and life sciences",Product innovative business units,Developer is mainly other firm(s) or organization(s),v32373325,9.38.3.3,x
2003,Saskatchewan,Research and development in the social sciences and humanities ,All business units,Developer is mainly the business unit or the firm they are part of,v32373326,9.39.1.1,x
2003,Saskatchewan,Research and development in the social sciences and humanities ,All business units,Developer is the business unit in co-operation with other firms or organizations,v32373327,9.39.1.2,x
2003,Saskatchewan,Research and development in the social sciences and humanities ,All business units,Developer is mainly other firm(s) or organization(s),v32373328,9.39.1.3,x
2003,Saskatchewan,Research and development in the social sciences and humanities ,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32373329,9.39.2.1,x
2003,Saskatchewan,Research and development in the social sciences and humanities ,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32373330,9.39.2.2,x
2003,Saskatchewan,Research and development in the social sciences and humanities ,Innovative business units,Developer is mainly other firm(s) or organization(s),v32373331,9.39.2.3,x
2003,Saskatchewan,Research and development in the social sciences and humanities ,Product innovative business units,Developer is mainly the business unit or the firm they are part of,v32373332,9.39.3.1,x
2003,Saskatchewan,Research and development in the social sciences and humanities ,Product innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32373333,9.39.3.2,x
2003,Saskatchewan,Research and development in the social sciences and humanities ,Product innovative business units,Developer is mainly other firm(s) or organization(s),v32373334,9.39.3.3,x
2003,Alberta,Information and communication technology (ICT) service industries,All business units,Developer is mainly the business unit or the firm they are part of,v32373335,10.1.1.1,49.9
2003,Alberta,Information and communication technology (ICT) service industries,All business units,Developer is the business unit in co-operation with other firms or organizations,v32373336,10.1.1.2,16.7
2003,Alberta,Information and communication technology (ICT) service industries,All business units,Developer is mainly other firm(s) or organization(s),v32373337,10.1.1.3,4.7
2003,Alberta,Information and communication technology (ICT) service industries,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32373338,10.1.2.1,66.7
2003,Alberta,Information and communication technology (ICT) service industries,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32373339,10.1.2.2,22.3
2003,Alberta,Information and communication technology (ICT) service industries,Innovative business units,Developer is mainly other firm(s) or organization(s),v32373340,10.1.2.3,6.3
2003,Alberta,Information and communication technology (ICT) service industries,Product innovative business units,Developer is mainly the business unit or the firm they are part of,v32373341,10.1.3.1,70.0
2003,Alberta,Information and communication technology (ICT) service industries,Product innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32373342,10.1.3.2,23.4
2003,Alberta,Information and communication technology (ICT) service industries,Product innovative business units,Developer is mainly other firm(s) or organization(s),v32373343,10.1.3.3,6.6
2003,Alberta,Computer and communications equipment and supplier wholesaler-distributors,All business units,Developer is mainly the business unit or the firm they are part of,v32373344,10.2.1.1,19.6
2003,Alberta,Computer and communications equipment and supplier wholesaler-distributors,All business units,Developer is the business unit in co-operation with other firms or organizations,v32373345,10.2.1.2,8.3
2003,Alberta,Computer and communications equipment and supplier wholesaler-distributors,All business units,Developer is mainly other firm(s) or organization(s),v32373346,10.2.1.3,26.2
2003,Alberta,Computer and communications equipment and supplier wholesaler-distributors,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32373347,10.2.2.1,29.2
2003,Alberta,Computer and communications equipment and supplier wholesaler-distributors,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32373348,10.2.2.2,12.4
2003,Alberta,Computer and communications equipment and supplier wholesaler-distributors,Innovative business units,Developer is mainly other firm(s) or organization(s),v32373349,10.2.2.3,39.0
2003,Alberta,Computer and communications equipment and supplier wholesaler-distributors,Product innovative business units,Developer is mainly the business unit or the firm they are part of,v32373350,10.2.3.1,36.3
2003,Alberta,Computer and communications equipment and supplier wholesaler-distributors,Product innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32373351,10.2.3.2,15.3
2003,Alberta,Computer and communications equipment and supplier wholesaler-distributors,Product innovative business units,Developer is mainly other firm(s) or organization(s),v32373352,10.2.3.3,48.4
2003,Alberta,Office and store machinery and equipment wholesalers-distributors,All business units,Developer is mainly the business unit or the firm they are part of,v32373353,10.3.1.1,22.2
2003,Alberta,Office and store machinery and equipment wholesalers-distributors,All business units,Developer is the business unit in co-operation with other firms or organizations,v32373354,10.3.1.2,33.3
2003,Alberta,Office and store machinery and equipment wholesalers-distributors,All business units,Developer is mainly other firm(s) or organization(s),v32373355,10.3.1.3,11.1
2003,Alberta,Office and store machinery and equipment wholesalers-distributors,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32373356,10.3.2.1,x
2003,Alberta,Office and store machinery and equipment wholesalers-distributors,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32373357,10.3.2.2,x
2003,Alberta,Office and store machinery and equipment wholesalers-distributors,Innovative business units,Developer is mainly other firm(s) or organization(s),v32373358,10.3.2.3,x
2003,Alberta,Office and store machinery and equipment wholesalers-distributors,Product innovative business units,Developer is mainly the business unit or the firm they are part of,v32373359,10.3.3.1,x
2003,Alberta,Office and store machinery and equipment wholesalers-distributors,Product innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32373360,10.3.3.2,x
2003,Alberta,Office and store machinery and equipment wholesalers-distributors,Product innovative business units,Developer is mainly other firm(s) or organization(s),v32373361,10.3.3.3,x
2003,Alberta,Software publishers,All business units,Developer is mainly the business unit or the firm they are part of,v32373362,10.4.1.1,77.8
2003,Alberta,Software publishers,All business units,Developer is the business unit in co-operation with other firms or organizations,v32373363,10.4.1.2,0.0
2003,Alberta,Software publishers,All business units,Developer is mainly other firm(s) or organization(s),v32373364,10.4.1.3,0.0
2003,Alberta,Software publishers,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32373365,10.4.2.1,87.5
2003,Alberta,Software publishers,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32373366,10.4.2.2,0.0
2003,Alberta,Software publishers,Innovative business units,Developer is mainly other firm(s) or organization(s),v32373367,10.4.2.3,0.0
2003,Alberta,Software publishers,Product innovative business units,Developer is mainly the business unit or the firm they are part of,v32373368,10.4.3.1,100.0
2003,Alberta,Software publishers,Product innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32373369,10.4.3.2,0.0
2003,Alberta,Software publishers,Product innovative business units,Developer is mainly other firm(s) or organization(s),v32373370,10.4.3.3,0.0
2003,Alberta,Wired telecommunications carriers,All business units,Developer is mainly the business unit or the firm they are part of,v32373371,10.5.1.1,x
2003,Alberta,Wired telecommunications carriers,All business units,Developer is the business unit in co-operation with other firms or organizations,v32373372,10.5.1.2,x
2003,Alberta,Wired telecommunications carriers,All business units,Developer is mainly other firm(s) or organization(s),v32373373,10.5.1.3,x
2003,Alberta,Wired telecommunications carriers,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32373374,10.5.2.1,x
2003,Alberta,Wired telecommunications carriers,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32373375,10.5.2.2,x
2003,Alberta,Wired telecommunications carriers,Innovative business units,Developer is mainly other firm(s) or organization(s),v32373376,10.5.2.3,x
2003,Alberta,Wired telecommunications carriers,Product innovative business units,Developer is mainly the business unit or the firm they are part of,v32373377,10.5.3.1,x
2003,Alberta,Wired telecommunications carriers,Product innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32373378,10.5.3.2,x
2003,Alberta,Wired telecommunications carriers,Product innovative business units,Developer is mainly other firm(s) or organization(s),v32373379,10.5.3.3,x
2003,Alberta,Wireless telecommunications carriers (except satellite),All business units,Developer is mainly the business unit or the firm they are part of,v32373380,10.6.1.1,x
2003,Alberta,Wireless telecommunications carriers (except satellite),All business units,Developer is the business unit in co-operation with other firms or organizations,v32373381,10.6.1.2,x
2003,Alberta,Wireless telecommunications carriers (except satellite),All business units,Developer is mainly other firm(s) or organization(s),v32373382,10.6.1.3,x
2003,Alberta,Wireless telecommunications carriers (except satellite),Innovative business units,Developer is mainly the business unit or the firm they are part of,v32373383,10.6.2.1,x
2003,Alberta,Wireless telecommunications carriers (except satellite),Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32373384,10.6.2.2,x
2003,Alberta,Wireless telecommunications carriers (except satellite),Innovative business units,Developer is mainly other firm(s) or organization(s),v32373385,10.6.2.3,x
2003,Alberta,Wireless telecommunications carriers (except satellite),Product innovative business units,Developer is mainly the business unit or the firm they are part of,v32373386,10.6.3.1,x
2003,Alberta,Wireless telecommunications carriers (except satellite),Product innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32373387,10.6.3.2,x
2003,Alberta,Wireless telecommunications carriers (except satellite),Product innovative business units,Developer is mainly other firm(s) or organization(s),v32373388,10.6.3.3,x
2003,Alberta,Telecommunications resellers,All business units,Developer is mainly the business unit or the firm they are part of,v32373389,10.7.1.1,x
2003,Alberta,Telecommunications resellers,All business units,Developer is the business unit in co-operation with other firms or organizations,v32373390,10.7.1.2,x
2003,Alberta,Telecommunications resellers,All business units,Developer is mainly other firm(s) or organization(s),v32373391,10.7.1.3,x
2003,Alberta,Telecommunications resellers,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32373392,10.7.2.1,x
2003,Alberta,Telecommunications resellers,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32373393,10.7.2.2,x
2003,Alberta,Telecommunications resellers,Innovative business units,Developer is mainly other firm(s) or organization(s),v32373394,10.7.2.3,x
2003,Alberta,Telecommunications resellers,Product innovative business units,Developer is mainly the business unit or the firm they are part of,v32373395,10.7.3.1,x
2003,Alberta,Telecommunications resellers,Product innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32373396,10.7.3.2,x
2003,Alberta,Telecommunications resellers,Product innovative business units,Developer is mainly other firm(s) or organization(s),v32373397,10.7.3.3,x
2003,Alberta,Satellite telecommunications,All business units,Developer is mainly the business unit or the firm they are part of,v32373398,10.8.1.1,x
2003,Alberta,Satellite telecommunications,All business units,Developer is the business unit in co-operation with other firms or organizations,v32373399,10.8.1.2,x
2003,Alberta,Satellite telecommunications,All business units,Developer is mainly other firm(s) or organization(s),v32373400,10.8.1.3,x
2003,Alberta,Satellite telecommunications,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32373401,10.8.2.1,x
2003,Alberta,Satellite telecommunications,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32373402,10.8.2.2,x
2003,Alberta,Satellite telecommunications,Innovative business units,Developer is mainly other firm(s) or organization(s),v32373403,10.8.2.3,x
2003,Alberta,Satellite telecommunications,Product innovative business units,Developer is mainly the business unit or the firm they are part of,v32373404,10.8.3.1,x
2003,Alberta,Satellite telecommunications,Product innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32373405,10.8.3.2,x
2003,Alberta,Satellite telecommunications,Product innovative business units,Developer is mainly other firm(s) or organization(s),v32373406,10.8.3.3,x
2003,Alberta,Cable and other program distribution,All business units,Developer is mainly the business unit or the firm they are part of,v32373407,10.9.1.1,x
2003,Alberta,Cable and other program distribution,All business units,Developer is the business unit in co-operation with other firms or organizations,v32373408,10.9.1.2,x
2003,Alberta,Cable and other program distribution,All business units,Developer is mainly other firm(s) or organization(s),v32373409,10.9.1.3,x
2003,Alberta,Cable and other program distribution,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32373410,10.9.2.1,x
2003,Alberta,Cable and other program distribution,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32373411,10.9.2.2,x
2003,Alberta,Cable and other program distribution,Innovative business units,Developer is mainly other firm(s) or organization(s),v32373412,10.9.2.3,x
2003,Alberta,Cable and other program distribution,Product innovative business units,Developer is mainly the business unit or the firm they are part of,v32373413,10.9.3.1,x
2003,Alberta,Cable and other program distribution,Product innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32373414,10.9.3.2,x
2003,Alberta,Cable and other program distribution,Product innovative business units,Developer is mainly other firm(s) or organization(s),v32373415,10.9.3.3,x
2003,Alberta,Internet service providers,All business units,Developer is mainly the business unit or the firm they are part of,v32373416,10.11.1.1,x
2003,Alberta,Internet service providers,All business units,Developer is the business unit in co-operation with other firms or organizations,v32373417,10.11.1.2,x
2003,Alberta,Internet service providers,All business units,Developer is mainly other firm(s) or organization(s),v32373418,10.11.1.3,x
2003,Alberta,Internet service providers,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32373419,10.11.2.1,x
2003,Alberta,Internet service providers,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32373420,10.11.2.2,x
2003,Alberta,Internet service providers,Innovative business units,Developer is mainly other firm(s) or organization(s),v32373421,10.11.2.3,x
2003,Alberta,Internet service providers,Product innovative business units,Developer is mainly the business unit or the firm they are part of,v32373422,10.11.3.1,x
2003,Alberta,Internet service providers,Product innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32373423,10.11.3.2,x
2003,Alberta,Internet service providers,Product innovative business units,Developer is mainly other firm(s) or organization(s),v32373424,10.11.3.3,x
2003,Alberta,Web search portals,All business units,Developer is mainly the business unit or the firm they are part of,v32373425,10.12.1.1,x
2003,Alberta,Web search portals,All business units,Developer is the business unit in co-operation with other firms or organizations,v32373426,10.12.1.2,x
2003,Alberta,Web search portals,All business units,Developer is mainly other firm(s) or organization(s),v32373427,10.12.1.3,x
2003,Alberta,"Data processing, hosting, and related services",All business units,Developer is mainly the business unit or the firm they are part of,v32373428,10.13.1.1,33.3
2003,Alberta,"Data processing, hosting, and related services",All business units,Developer is the business unit in co-operation with other firms or organizations,v32373429,10.13.1.2,25.0
2003,Alberta,"Data processing, hosting, and related services",All business units,Developer is mainly other firm(s) or organization(s),v32373430,10.13.1.3,0.0
