Ref_Date,GEO,Geographical classification,SALES,ADJUSTMENT,Vector,Coordinate,Value
1999/07,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1512932
1999/08,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1561318
1999/09,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1589014
1999/10,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1547959
1999/11,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1484351
1999/12,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1481633
2000/01,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1465500
2000/02,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1482720
2000/03,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1492650
2000/04,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1509299
2000/05,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1517160
2000/06,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1532089
2000/07,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1531763
2000/08,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1529888
2000/09,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1548945
2000/10,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1552222
2000/11,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1567424
2000/12,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1585044
2001/01,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1606332
2001/02,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1613002
2001/03,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1624296
2001/04,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1631267
2001/05,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1646088
2001/06,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1642524
2001/07,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1647732
2001/08,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1666669
2001/09,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1596238
2001/10,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1689902
2001/11,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1689064
2001/12,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1712309
2002/01,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1734702
2002/02,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1723988
2002/03,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1745511
2002/04,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1750739
2002/05,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1732612
2002/06,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1753310
2002/07,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1759149
2002/08,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1748542
2002/09,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1683680
2002/10,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1762403
2002/11,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1801704
2002/12,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1763539
2003/01,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1767384
2003/02,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1769557
2003/03,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1759679
2003/04,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1766090
2003/05,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1845380
2003/06,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1808559
2003/07,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1786168
2003/08,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1828118
2003/09,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1816049
2003/10,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1825485
2003/11,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1854463
2003/12,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1854317
2004/01,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1867875
2004/02,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1900586
2004/03,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1898511
2004/04,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1907222
2004/05,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1905480
2004/06,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1895983
2004/07,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1917254
2004/08,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1905791
2004/09,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1915768
2004/10,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1927328
2004/11,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1901845
2004/12,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1888762
2005/01,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1954988
2005/02,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1949338
2005/03,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1980642
2005/04,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1945784
2005/05,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1932273
2005/06,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1951613
2005/07,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1946982
2005/08,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1944088
2005/09,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1959290
2005/10,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1952684
2005/11,Canada,,Sales including concessions,"Seasonally adjusted (x 1,000)",v15180304,1.1.2,1939628
1991/01,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,635897
1991/02,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,658182
1991/03,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,849138
1991/04,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,892845
1991/05,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1008001
1991/06,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,961797
1991/07,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,873387
1991/08,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1003267
1991/09,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,939294
1991/10,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1032758
1991/11,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1345052
1991/12,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1909361
1992/01,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,644502
1992/02,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,699321
1992/03,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,800443
1992/04,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,960400
1992/05,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,990519
1992/06,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,952027
1992/07,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,916219
1992/08,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,983860
1992/09,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,986726
1992/10,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1081827
1992/11,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1288568
1992/12,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1984843
1993/01,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,668425
1993/02,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,652293
1993/03,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,817471
1993/04,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,951779
1993/05,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,986316
1993/06,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,944945
1993/07,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,894459
1993/08,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,927330
1993/09,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,993258
1993/10,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1056808
1993/11,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1285666
1993/12,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1989685
1994/01,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,628645
1994/02,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,708515
1994/03,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,927515
1994/04,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,958817
1994/05,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,980673
1994/06,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1024982
1994/07,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,910413
1994/08,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1065603
1994/09,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,978143
1994/10,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1105161
1994/11,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1384153
1994/12,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,2116643
1995/01,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,683468
1995/02,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,691233
1995/03,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,911856
1995/04,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1000706
1995/05,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1064580
1995/06,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1097195
1995/07,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,963372
1995/08,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1094152
1995/09,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1074463
1995/10,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1130258
1995/11,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1481389
1995/12,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,2108852
1996/01,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,730882
1996/02,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,770688
1996/03,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,934039
1996/04,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1006509
1996/05,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1109835
1996/06,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1098351
1996/07,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,975713
1996/08,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1152940
1996/09,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1078305
1996/10,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1216814
1996/11,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1604181
1996/12,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,2191422
1997/01,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,781986
1997/02,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,806297
1997/03,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1037493
1997/04,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1116300
1997/05,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1255150
1997/06,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1217531
1997/07,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1110173
1997/08,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1298836
1997/09,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1231701
1997/10,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1388933
1997/11,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1743843
1997/12,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,2467327
1998/01,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,890660
1998/02,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,916130
1998/03,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1137387
1998/04,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1293330
1998/05,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1325861
1998/06,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1224553
1998/07,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1191574
1998/08,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1305444
1998/09,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1296903
1998/10,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1451991
1998/11,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1755083
1998/12,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,2578356
1999/01,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,952224
1999/02,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,953120
1999/03,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1176595
1999/04,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1290465
1999/05,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1416218
1999/06,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1370172
1999/07,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1335445
1999/08,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1464364
1999/09,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1460526
1999/10,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1567840
1999/11,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1765085
1999/12,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,2620255
2000/01,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,971035
2000/02,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,993399
2000/03,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1202016
2000/04,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1345314
2000/05,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1399356
2000/06,Canada,,Sales excluding concessions,"Unadjusted (x 1,000)",v15180305,1.2.1,1424921
